Time,capacity_factor,氣溫(℃),相對溼度(%),降水量(mm),日照時數(hour),日照率(%),全天空日射量(MJ/㎡),日最高紫外線指數(0~15),總雲量(0~10)
2021/9/14,0.2386,28.8923,85.0353,9.7554,9.8884,68.9588,23.4738,10.782,6.119
2021/9/15,0.2176,28.7798,82.1165,1.0925,9.9377,61.7399,22.7535,9.8044,6.3633
2021/9/16,0.2296,29.2812,78.2937,0.3366,9.6598,73.209,19.841,9.7619,3.539
2021/9/17,0.2194,29.0246,80.3241,7.2498,9.4957,66.8685,20.1597,9.7619,4.5678
2021/9/18,0.2292,29.4088,79.8523,0.1408,9.48,76.7243,21.3911,9.3423,2.7404
2021/9/19,0.2288,29.5112,79.5917,0.0,9.829,70.1628,20.814,10.3645,3.8351
2021/9/20,0.2239,29.4552,76.4801,0.0,9.4631,79.8074,22.3503,10.8095,3.1985
2021/9/21,0.2178,29.2536,76.4578,0.0,8.7517,60.7684,19.1805,9.8272,4.7074
2021/9/22,0.2118,29.4699,74.1677,0.0,9.4769,70.0372,20.9412,7.7992,4.8636
2021/9/23,0.2247,29.0528,74.9657,0.0,10.0668,71.4667,21.5497,8.6974,4.8542
